reaction,server,reactant1,reactant2,no_of_carbon,no_of_nitrogen,no_of_oxygen,aromatic_exist,no_of_sgbonds,no_of_dbbonds,no_of_tpbonds
rmg_rxn_10849,RMG,CCO,C[CH]COC,6,0,2,False,6,0,0
rmg_rxn_10850,RMG,CSCC,C[CH]COC,7,0,1,False,7,0,0
rmg_rxn_10851,RMG,ON=[N],C[CH]COC,4,2,2,False,5,1,0
rmg_rxn_10852,RMG,[NH]N=O,C[CH]COC,4,2,2,False,5,1,0
rmg_rxn_10853,RMG,CN(O)[NH],C[CH]COC,5,2,2,False,7,0,0
rmg_rxn_10854,RMG,[O-][N+](N)C,C[CH]COC,5,2,2,False,7,0,0
rmg_rxn_10855,RMG,[CH2]SC,C[CH]COC,6,0,1,False,6,0,0
rmg_rxn_10856,RMG,CCC=O,C[CH]COC,7,0,2,False,6,1,0
rmg_rxn_10857,RMG,CC=COO,C[CH]COC,7,0,3,False,7,1,0
rmg_rxn_10858,RMG,CC1NO1,C[CH]COC,6,1,2,False,8,0,0
rmg_rxn_10859,RMG,[CH2]CO,CCCOC,6,0,2,False,6,0,0
rmg_rxn_10860,RMG,CCC=NN,C[CH]COC,7,2,1,False,7,1,0
rmg_rxn_10861,RMG,[N-]([NH3+])C=CC,C[CH]COC,7,2,1,False,7,1,0
rmg_rxn_10862,RMG,[NH-][NH2+]C=CC,C[CH]COC,7,2,1,False,7,1,0
rmg_rxn_10863,RMG,C[CH]COC,CCC=[N+](C)[O-],8,1,2,False,8,1,0
rmg_rxn_10864,RMG,CSC[CH2],CCCOC,7,0,1,False,7,0,0
rmg_rxn_10865,RMG,C1CNO1,C[CH]COC,6,1,2,False,8,0,0
rmg_rxn_10866,RMG,C[CH]COC,CCOCC,8,0,2,False,8,0,0
rmg_rxn_10867,RMG,CCCO,C[CH]COC,7,0,2,False,7,0,0
rmg_rxn_10868,RMG,C[CH]COC,CC=CON(N)C,8,2,2,False,9,1,0
rmg_rxn_10869,RMG,C[CH]COC,CC=CO[NH+](C)[NH-],8,2,2,False,9,1,0
rmg_rxn_10870,RMG,C[CH]COC,CCNOC=CC,9,1,2,False,9,1,0
rmg_rxn_10871,RMG,[CH2]CCOC,CCCOC,8,0,2,False,8,0,0
rmg_rxn_10872,RMG,C[CH]COC,CCCOC,8,0,2,False,8,0,0
rmg_rxn_10873,RMG,[CH2]CCO,CCCOC,7,0,2,False,7,0,0
rmg_rxn_10874,RMG,[CH2]CS,C[CH]COC,6,0,1,False,6,0,0
rmg_rxn_10875,RMG,[CH2]C[S],CCCOC,6,0,1,False,6,0,0
rmg_rxn_10876,RMG,[O-][NH+]CC,C[CH]COC,6,1,2,False,7,0,0
rmg_rxn_10877,RMG,C[CH]S,C[CH]COC,6,0,1,False,6,0,0
rmg_rxn_10878,RMG,C[N]N,C[CH]COC,5,2,1,False,6,0,0
rmg_rxn_10879,RMG,CN(O)[NH],[CH]CC,4,2,1,False,5,0,0
rmg_rxn_10880,RMG,[NH]N,CN(O)[N],1,4,1,False,4,0,0
rmg_rxn_10881,RMG,CN(O)[N],CC[NH],3,3,1,False,5,0,0
rmg_rxn_10882,RMG,[O]O,CN(O)[N],1,2,3,False,4,0,0
rmg_rxn_10883,RMG,CN(O)[NH],[CH2]OCCC[O],5,2,3,False,8,0,0
rmg_rxn_10884,RMG,CN(O)[N],COCCC[O],5,2,3,False,8,0,0
rmg_rxn_10885,RMG,CN(O)[NH],[CH2]CCOC[O],5,2,3,False,8,0,0
rmg_rxn_10886,RMG,CN(O)[NH],[CH2]CCOC[O],5,2,3,False,8,0,0
rmg_rxn_10887,RMG,[OH],CN(O)[NH],1,2,2,False,3,0,0
rmg_rxn_10888,RMG,O1ON1,CN(O)[N],1,3,3,False,3,0,0
rmg_rxn_10889,RMG,[CH3],CN(O)[NH],2,2,1,False,3,0,0
rmg_rxn_10890,RMG,NN=O,CN(O)[N],1,4,2,False,4,1,0
rmg_rxn_10891,RMG,ON=N,CN(O)[N],1,4,2,False,4,1,0
rmg_rxn_10892,RMG,[O-][NH+]=N,CN(O)[N],1,4,2,False,4,1,0
rmg_rxn_10893,RMG,CN=O,CN(O)[N],2,3,2,False,4,1,0
rmg_rxn_10894,RMG,ON=C,CN(O)[N],2,3,2,False,4,1,0
rmg_rxn_10895,RMG,[O-][NH+]=C,CN(O)[N],2,3,2,False,4,1,0
rmg_rxn_10896,RMG,N=O,CN(O)[N],1,3,2,False,3,1,0
rmg_rxn_10897,RMG,CN(O)[NH],CC[NH],3,3,1,False,5,0,0
rmg_rxn_10898,RMG,CN(O)[N],CC#CC,5,2,1,False,5,0,1
rmg_rxn_10899,RMG,CN(O)[N],[O-][NH+]CC,3,3,2,False,6,0,0
rmg_rxn_10900,RMG,CN(O)[N],CCS,3,2,1,False,5,0,0
rmg_rxn_10901,RMG,CN(O)[N],CSCC,4,2,1,False,6,0,0
rmg_rxn_10902,RMG,CN(O)[NH],[CH2]CC,4,2,1,False,5,0,0
rmg_rxn_10903,RMG,[N-]=[NH2+],CN(O)[N],1,4,1,False,3,1,0
rmg_rxn_10904,RMG,CN(O)[N],[O-][NH+]CC,3,3,2,False,6,0,0
rmg_rxn_10905,RMG,[H],CN(O)[NH],1,2,1,False,3,0,0
rmg_rxn_10906,RMG,CN(O)[N],CC=NO,3,3,2,False,5,1,0
rmg_rxn_10907,RMG,CN(O)[N],CCN=O,3,3,2,False,5,1,0
rmg_rxn_10908,RMG,CN(O)[N],[O-][NH+]=CC,3,3,2,False,5,1,0
rmg_rxn_10909,RMG,CN(O)[NH],[CH2]CSCC,5,2,1,False,7,0,0
rmg_rxn_10910,RMG,CN(O)[N],CCCC,5,2,1,False,6,0,0
rmg_rxn_10911,RMG,CN(O)[N],CCCOC,5,2,2,False,7,0,0
rmg_rxn_10912,RMG,CN(O)[NH],[CH2]CCC,5,2,1,False,6,0,0
rmg_rxn_10913,RMG,CN(O)[N],C1COCOC1,5,2,3,False,9,0,0
rmg_rxn_10914,RMG,CN(O)[N],CCSCC,5,2,1,False,7,0,0
rmg_rxn_10915,RMG,S,CN(O)[N],1,2,1,False,3,0,0
rmg_rxn_10916,RMG,CN(O)[N],CC#N,3,3,1,False,4,0,1
rmg_rxn_10917,RMG,[O-][N+](=N)[CH2],CN(O)[NH],2,4,2,False,5,1,0
rmg_rxn_10918,RMG,[O-][N+](=N)[CH2],CN(O)[NH],2,4,2,False,5,1,0
rmg_rxn_10919,RMG,CN(O)[N],[O-][N+](=N)C,2,4,2,False,5,1,0
rmg_rxn_10920,RMG,[O-][N+](=[N])C,CN(O)[NH],2,4,2,False,5,1,0
rmg_rxn_10921,RMG,CN(O)[NH],[CH2]COCCC,6,2,2,False,8,0,0
rmg_rxn_10922,RMG,CN(O)[NH],CC[O],3,2,2,False,5,0,0
rmg_rxn_10923,RMG,CN(O)[NH],[CH2]CN=O,3,3,2,False,5,1,0
rmg_rxn_10924,RMG,CN(O)[N],C1COCOC1,5,2,3,False,9,0,0
rmg_rxn_10925,RMG,CN(O)[N],CCCOCC,6,2,2,False,8,0,0
rmg_rxn_10926,RMG,CN(O)[NH],[CH2]CCOCC,6,2,2,False,8,0,0
rmg_rxn_10927,RMG,CN(O)[N],C1COCOC1,5,2,3,False,9,0,0
rmg_rxn_10928,RMG,CN(O)[N],CCCOCC,6,2,2,False,8,0,0
rmg_rxn_10929,RMG,CN(O)[NH],[CH2]COCC,5,2,2,False,7,0,0
rmg_rxn_10930,RMG,CN(O)[NH],CCC[O],4,2,2,False,6,0,0
rmg_rxn_10931,RMG,CN(O)[N],CCCOCC,6,2,2,False,8,0,0
rmg_rxn_10932,RMG,CN(O)[NH],[CH]=CC,4,2,1,False,4,1,0
rmg_rxn_10933,RMG,CN(O)[NH],[CH2]C[N]O,3,3,2,False,6,0,0
rmg_rxn_10934,RMG,CN(O)[N],[O-][NH+]([NH])C,2,4,2,False,6,0,0
rmg_rxn_10935,RMG,CN(O)[NH],[C]1=CC=C[CH]C1,7,2,1,False,7,2,0
rmg_rxn_10936,RMG,[C]#N,CN(O)[NH],2,3,1,False,3,0,1
rmg_rxn_10937,RMG,CN(O)[N],[CH]1C=CC=CC1,7,2,1,False,7,2,0
rmg_rxn_10938,RMG,CN(O)[NH],C[C]=CC,5,2,1,False,5,1,0
rmg_rxn_10939,RMG,[O-][NH+]([NH])[CH2],CN(O)[NH],2,4,2,False,6,0,0
rmg_rxn_10940,RMG,CN(O)[NH],[C]#CC,4,2,1,False,4,0,1
rmg_rxn_10941,RMG,CN(O)[NH],[CH2]CC[O],4,2,2,False,6,0,0
rmg_rxn_10942,RMG,CN(O)[NH],[CH2]CC[O],4,2,2,False,6,0,0
rmg_rxn_10943,RMG,CN(O)[NH],[CH2]CCOC=O,5,2,3,False,7,1,0
rmg_rxn_10944,RMG,[O],CN(O)[NH],1,2,2,False,3,0,0
rmg_rxn_10945,RMG,[O-][NH+]=O,CN(O)[N],1,3,3,False,4,1,0
rmg_rxn_10946,RMG,ON=O,CN(O)[N],1,3,3,False,4,1,0
rmg_rxn_10947,RMG,CN(O)[N],COCCC=O,5,2,3,False,7,1,0
rmg_rxn_10948,RMG,CN(O)[N],[CH2]OCCCO,5,2,3,False,8,0,0
rmg_rxn_10949,RMG,CN(O)[NH],[CH2]CO[CH2],4,2,2,False,6,0,0
rmg_rxn_10950,RMG,CN(O)[N],[CH2]CCOCO,5,2,3,False,8,0,0
rmg_rxn_10951,RMG,CN(O)[N],[CH2]CCOCO,5,2,3,False,8,0,0
rmg_rxn_10952,RMG,CN(O)[N],CCCOC[O],5,2,3,False,8,0,0
rmg_rxn_10953,RMG,CN(O)[NH],C=CCOC[O],5,2,3,False,7,1,0
rmg_rxn_10954,RMG,CN(O)[N],[CH2]OCCCO,5,2,3,False,8,0,0
rmg_rxn_10955,RMG,CN(O)[N],[CH2]OCCCO,5,2,3,False,8,0,0
rmg_rxn_10956,RMG,CN=N,CN(O)[N],2,4,1,False,4,1,0
rmg_rxn_10957,RMG,CN(O)[N],COCCC[O],5,2,3,False,8,0,0
rmg_rxn_10958,RMG,CN(O)[N],COCCC[O],5,2,3,False,8,0,0
rmg_rxn_10959,RMG,CN(O)[N],CCCOC[O],5,2,3,False,8,0,0
rmg_rxn_10960,RMG,CN(O)[N],[NH-][NH+]=CCC,4,4,1,False,6,1,0
rmg_rxn_10961,RMG,CN(O)[N],[N-]=[NH+]CCC,4,4,1,False,6,1,0
rmg_rxn_10962,RMG,[NH2],CN(O)[N],1,3,1,False,3,0,0
rmg_rxn_10963,RMG,CN(O)[NH],[N-]=[NH+]C(=[C]C)C,5,4,1,False,6,2,0
rmg_rxn_10964,RMG,CN(O)[NH],[CH2]C[CH2],4,2,1,False,5,0,0
rmg_rxn_10965,RMG,CN(O)[NH],[CH2]C[O],3,2,2,False,5,0,0
rmg_rxn_10966,RMG,CN(O)[NH],[CH2]C[O],3,2,2,False,5,0,0
rmg_rxn_10967,RMG,CN(O)[NH],[CH2]CS,3,2,1,False,5,0,0
rmg_rxn_10968,RMG,CN(O)[N],ON1CC1,3,3,2,False,7,0,0
rmg_rxn_10969,RMG,CN(O)[N],[O-][NH+]1CC1,3,3,2,False,7,0,0
rmg_rxn_10970,RMG,[CH2],CN(O)[NH],2,2,1,False,3,0,0
rmg_rxn_10971,RMG,CN=N,CN(O)[N],2,4,1,False,4,1,0
rmg_rxn_10972,RMG,CN(O)[NH],[CH2]CCO[CH2],5,2,2,False,7,0,0
rmg_rxn_10973,RMG,CN(O)[N],[CH2]CCOC,5,2,2,False,7,0,0
rmg_rxn_10974,RMG,CN(O)[N],CC(=C=C)NN,5,4,1,False,6,2,0
rmg_rxn_10975,RMG,CN(O)[N],[N-]([NH3+])C(=C=C)C,5,4,1,False,6,2,0
rmg_rxn_10976,RMG,CN(O)[N],C=C=C(C)CCC,8,2,1,False,7,2,0
rmg_rxn_10977,RMG,CN(O)[N],CC(=C=C)NCC,7,3,1,False,7,2,0
rmg_rxn_10978,RMG,CN(O)[N],C=COCOC,5,2,3,False,7,1,0
rmg_rxn_10979,RMG,CN(O)[NH],[CH2]CN,3,3,1,False,5,0,0
rmg_rxn_10980,RMG,[CH2]N=O,CN(O)[N],2,3,2,False,4,1,0
rmg_rxn_10981,RMG,C=N,CN(O)[N],2,3,1,False,3,1,0
rmg_rxn_10982,RMG,[O-][NH+]=N,CN(O)[N],1,4,2,False,4,1,0
rmg_rxn_10983,RMG,N[N]O,CN(O)[N],1,4,2,False,5,0,0
rmg_rxn_10984,RMG,CN(O)[N],CCN,3,3,1,False,5,0,0
rmg_rxn_10985,RMG,CN(O)[N],CCCO,4,2,2,False,6,0,0
rmg_rxn_10986,RMG,CN(O)[N],[O-][NH+]=CC,3,3,2,False,5,1,0
rmg_rxn_10987,RMG,CN(O)[N],ONC=C,3,3,2,False,5,1,0
rmg_rxn_10988,RMG,CN(O)[N],[O-][NH2+]C=C,3,3,2,False,5,1,0
rmg_rxn_10989,RMG,CN(O)[N],[O-][NH+]1CN1,2,4,2,False,7,0,0
rmg_rxn_10990,RMG,CN(O)[N],CCC,4,2,1,False,5,0,0
rmg_rxn_10991,RMG,CN(O)[N],CCS,3,2,1,False,5,0,0
rmg_rxn_10992,RMG,ON=N,CN(O)[N],1,4,2,False,4,1,0
rmg_rxn_10993,RMG,CN(O)[NH],C[C]=C(C)C=CC,8,2,1,False,7,2,0
rmg_rxn_10994,RMG,CN(O)[NH],[CH2]CC=O,4,2,2,False,5,1,0
rmg_rxn_10995,RMG,[SH],CN(O)[N],1,2,1,False,3,0,0
rmg_rxn_10996,RMG,CN(O)[N],CCO,3,2,2,False,5,0,0
rmg_rxn_10997,RMG,CN(O)[N],CSCC,4,2,1,False,6,0,0
rmg_rxn_10998,RMG,ON=[N],CN(O)[N],1,4,2,False,4,1,0
rmg_rxn_10999,RMG,[NH]N=O,CN(O)[N],1,4,2,False,4,1,0
rmg_rxn_11000,RMG,CN(O)[N],CN(O)[NH],2,4,2,False,6,0,0
rmg_rxn_11001,RMG,CN(O)[N],[O-][N+](N)C,2,4,2,False,6,0,0
rmg_rxn_11002,RMG,CN(O)[N],[CH2]SC,3,2,1,False,5,0,0
rmg_rxn_11003,RMG,CN(O)[N],CCC=O,4,2,2,False,5,1,0
rmg_rxn_11004,RMG,CN(O)[N],CC=COO,4,2,3,False,6,1,0
rmg_rxn_11005,RMG,CN(O)[N],CC1NO1,3,3,2,False,7,0,0
rmg_rxn_11006,RMG,CN(O)[NH],[CH2]CO,3,2,2,False,5,0,0
rmg_rxn_11007,RMG,CN(O)[N],CCC=NN,4,4,1,False,6,1,0
rmg_rxn_11008,RMG,CN(O)[N],[N-]([NH3+])C=CC,4,4,1,False,6,1,0
rmg_rxn_11009,RMG,CN(O)[N],[NH-][NH2+]C=CC,4,4,1,False,6,1,0
rmg_rxn_11010,RMG,CN(O)[N],CCC=[N+](C)[O-],5,3,2,False,7,1,0
rmg_rxn_11011,RMG,CN(O)[NH],CSC[CH2],4,2,1,False,6,0,0
rmg_rxn_11012,RMG,CN(O)[N],C1CNO1,3,3,2,False,7,0,0
rmg_rxn_11013,RMG,CN(O)[N],CCOCC,5,2,2,False,7,0,0
rmg_rxn_11014,RMG,CN(O)[N],CCCO,4,2,2,False,6,0,0
rmg_rxn_11015,RMG,CN(O)[N],CC=CON(N)C,5,4,2,False,8,1,0
rmg_rxn_11016,RMG,CN(O)[N],CC=CO[NH+](C)[NH-],5,4,2,False,8,1,0
rmg_rxn_11017,RMG,CN(O)[N],CCNOC=CC,6,3,2,False,8,1,0
rmg_rxn_11018,RMG,CN(O)[NH],[CH2]CCOC,5,2,2,False,7,0,0
rmg_rxn_11019,RMG,CN(O)[N],CCCOC,5,2,2,False,7,0,0
rmg_rxn_11020,RMG,CN(O)[NH],[CH2]CCO,4,2,2,False,6,0,0
rmg_rxn_11021,RMG,CN(O)[N],[CH2]CS,3,2,1,False,5,0,0
rmg_rxn_11022,RMG,CN(O)[NH],[CH2]C[S],3,2,1,False,5,0,0
rmg_rxn_11023,RMG,CN(O)[N],CCCOC,5,2,2,False,7,0,0
rmg_rxn_11024,RMG,CN(O)[N],[O-][NH+]CC,3,3,2,False,6,0,0
rmg_rxn_11025,RMG,CN(O)[N],C[CH]S,3,2,1,False,5,0,0
rmg_rxn_11026,RMG,CN(O)[N],C[N]N,2,4,1,False,5,0,0
rmg_rxn_11027,RMG,[CH2]COC,C[CH]CC,7,0,1,False,6,0,0
rmg_rxn_11028,RMG,[CH2]COC,[CH2]CCC,7,0,1,False,6,0,0
rmg_rxn_11029,RMG,[CH2]COC,C[CH]COCC,8,0,2,False,8,0,0
rmg_rxn_11030,RMG,[CH2]CO[CH2],CCCOCC,8,0,2,False,8,0,0
rmg_rxn_11031,RMG,[CH2]CO[CH2],CCCOCC,8,0,2,False,8,0,0
rmg_rxn_11032,RMG,[CH2]COC,[CH2]CCOCC,8,0,2,False,8,0,0
rmg_rxn_11033,RMG,[CH2]COC,[CH2]COCCC,8,0,2,False,8,0,0
rmg_rxn_11034,RMG,[CH2]COC,[CH]1COCOC1,7,0,3,False,9,0,0
rmg_rxn_11035,RMG,[CH2]CO[CH2],C1COCOC1,7,0,3,False,9,0,0
rmg_rxn_11036,RMG,[CH2]CO[CH2],C1COCOC1,7,0,3,False,9,0,0
rmg_rxn_11037,RMG,S,[CH2]CO[CH2],3,0,1,False,3,0,0
rmg_rxn_11038,RMG,[CH2]CO[CH2],CCSCC,7,0,1,False,7,0,0
rmg_rxn_11039,RMG,[CH2]COC,[CH2]CSCC,7,0,1,False,7,0,0
rmg_rxn_11040,RMG,CCN=O,[CH2]CO[CH2],5,1,2,False,5,1,0
rmg_rxn_11041,RMG,[CH2]CN=O,[CH2]COC,5,1,2,False,5,1,0
rmg_rxn_11042,RMG,[O-][N+](=[N])C,[CH2]COC,4,2,2,False,5,1,0
rmg_rxn_11043,RMG,[O-][N+](=N)[CH2],[CH2]COC,4,2,2,False,5,1,0
rmg_rxn_11044,RMG,C=C=[N],[CH2]COC,5,1,1,False,3,2,0
rmg_rxn_11045,RMG,[CH2]CO[CH2],CC#CC,7,0,1,False,5,0,1
rmg_rxn_11046,RMG,[O],[CH2]COC,3,0,2,False,3,0,0
rmg_rxn_11047,RMG,ON=O,[CH2]CO[CH2],3,1,3,False,4,1,0
rmg_rxn_11048,RMG,[CH2],[CH2]COC,4,0,1,False,3,0,0
rmg_rxn_11049,RMG,[O]N=[N],[CH2]COC,3,2,2,False,4,1,0
rmg_rxn_11050,RMG,[CH2]N=O,[CH2]CO[CH2],4,1,2,False,4,1,0
rmg_rxn_11051,RMG,CC[NH],[CH2]CO[CH2],5,1,1,False,5,0,0
rmg_rxn_11052,RMG,[CH2]C[S],[CH2]COC,5,0,1,False,5,0,0
rmg_rxn_11053,RMG,[NH]N,[CH2]CO[CH2],3,2,1,False,4,0,0
rmg_rxn_11054,RMG,[CH]CC,[CH2]COC,6,0,1,False,5,0,0
rmg_rxn_11055,RMG,[CH2]C[CH2],[CH2]COC,6,0,1,False,5,0,0
rmg_rxn_11056,RMG,[CH2]CO[CH2],[CH2]COC,6,0,2,False,6,0,0
rmg_rxn_11057,RMG,CCS,[CH2]CO[CH2],5,0,1,False,5,0,0
rmg_rxn_11058,RMG,CCS,[CH2]CO[CH2],5,0,1,False,5,0,0
rmg_rxn_11059,RMG,[CH2]CS,[CH2]COC,5,0,1,False,5,0,0
rmg_rxn_11060,RMG,[O-][N+](=[N])C,[CH2]COC,4,2,2,False,5,1,0
rmg_rxn_11061,RMG,[CH2]COC,[CH2]CCO[CH2],7,0,2,False,7,0,0
rmg_rxn_11062,RMG,CC=NO,[CH2]CO[CH2],5,1,2,False,5,1,0
rmg_rxn_11063,RMG,CCC[O],[CH2]COC,6,0,2,False,6,0,0
rmg_rxn_11064,RMG,C[CH]CO,[CH2]COC,6,0,2,False,6,0,0
rmg_rxn_11065,RMG,[CH2]CO[CH2],CCCO,6,0,2,False,6,0,0
rmg_rxn_11066,RMG,[CH2]CCO,[CH2]COC,6,0,2,False,6,0,0
rmg_rxn_11067,RMG,[SH],[CH2]CO[CH2],3,0,1,False,3,0,0
rmg_rxn_11068,RMG,[CH2]C[O],[CH2]COC,5,0,2,False,5,0,0
rmg_rxn_11069,RMG,[CH2]CC[O],[CH2]COC,6,0,2,False,6,0,0
rmg_rxn_11070,RMG,[CH]=CC,[CH2]COC,6,0,1,False,4,1,0
rmg_rxn_11071,RMG,CC[O],[CH2]COC,5,0,2,False,5,0,0
rmg_rxn_11072,RMG,CCO,[CH2]CO[CH2],5,0,2,False,5,0,0
rmg_rxn_11073,RMG,[CH2]CO,[CH2]COC,5,0,2,False,5,0,0
rmg_rxn_11074,RMG,[O][O],[CH2]COC,3,0,3,False,4,0,0
rmg_rxn_11075,RMG,[O-][N+](N)C,[CH2]CO[CH2],4,2,2,False,6,0,0
rmg_rxn_11076,RMG,[O-][NH+]CC,[CH2]CO[CH2],5,1,2,False,6,0,0
rmg_rxn_11077,RMG,[O-][NH+]C[CH2],[CH2]COC,5,1,2,False,6,0,0
rmg_rxn_11078,RMG,[O-][NH+]CC,[CH2]CO[CH2],5,1,2,False,6,0,0
rmg_rxn_11079,RMG,[CH2]CO[CH2],CCC,6,0,1,False,5,0,0
rmg_rxn_11080,RMG,[CH2]CC,[CH2]COC,6,0,1,False,5,0,0
rmg_rxn_11081,RMG,[CH2]CO[CH2],CSCC,6,0,1,False,6,0,0
rmg_rxn_11082,RMG,CSC[CH2],[CH2]COC,6,0,1,False,6,0,0
rmg_rxn_11083,RMG,[CH2]CO[CH2],CSCC,6,0,1,False,6,0,0
rmg_rxn_11084,RMG,[CH2]C[N]O,[CH2]COC,5,1,2,False,6,0,0
rmg_rxn_11085,RMG,CN=O,[CH2]CO[CH2],4,1,2,False,4,1,0
rmg_rxn_11086,RMG,[CH2]CO[CH2],CCOCC,7,0,2,False,7,0,0
rmg_rxn_11087,RMG,[CH2]COC,[CH2]COCC,7,0,2,False,7,0,0
rmg_rxn_11088,RMG,[C]#CC,[CH2]COC,6,0,1,False,4,0,1
rmg_rxn_11089,RMG,[CH2]COC,C[CH]COC,7,0,2,False,7,0,0
rmg_rxn_11090,RMG,[CH2]CO[CH2],CCCOC,7,0,2,False,7,0,0
rmg_rxn_11091,RMG,[CH2]COC,[CH2]CCOC,7,0,2,False,7,0,0
rmg_rxn_11092,RMG,[CH2]CO[CH2],CCCOC,7,0,2,False,7,0,0
rmg_rxn_11093,RMG,CN(O)[N],[CH2]COC,4,2,2,False,6,0,0
rmg_rxn_11094,RMG,CN(O)[NH],[CH2]CO[CH2],4,2,2,False,6,0,0
rmg_rxn_11095,RMG,[O-][NH+]=N,[CH2]CO[CH2],3,2,2,False,4,1,0
rmg_rxn_11096,RMG,[O-][NH+]=N,[CH2]CO[CH2],3,2,2,False,4,1,0
rmg_rxn_11097,RMG,[C]#N,[CH2]COC,4,1,1,False,3,0,1
rmg_rxn_11098,RMG,[CH2]COC,[C]1=CC=C[CH]C1,9,0,1,False,7,2,0
rmg_rxn_11099,RMG,[CH2]COC,[C]1=C[CH]CC=C1,9,0,1,False,7,2,0
rmg_rxn_11100,RMG,[O-][N+](=N)[CH2],[CH2]COC,4,2,2,False,5,1,0
rmg_rxn_11101,RMG,[O-][NH+]([NH])C,[CH2]CO[CH2],4,2,2,False,6,0,0
rmg_rxn_11102,RMG,[O-][NH+]([NH])[CH2],[CH2]COC,4,2,2,False,6,0,0
rmg_rxn_11103,RMG,[N-]=[NH2+],[CH2]CO[CH2],3,2,1,False,3,1,0
rmg_rxn_11104,RMG,CC1NO1,[CH2]CO[CH2],5,1,2,False,7,0,0
rmg_rxn_11105,RMG,[O-][NH+]1CC1,[CH2]CO[CH2],5,1,2,False,7,0,0
rmg_rxn_11106,RMG,C1CNO1,[CH2]CO[CH2],5,1,2,False,7,0,0
rmg_rxn_11107,RMG,CCC=O,[CH2]CO[CH2],6,0,2,False,5,1,0
rmg_rxn_11108,RMG,[CH2]CC=O,[CH2]COC,6,0,2,False,5,1,0
rmg_rxn_11109,RMG,[CH2]CO[CH2],COCCC=O,7,0,3,False,7,1,0
rmg_rxn_11110,RMG,[CH2]COC,C=CCOC[O],7,0,3,False,7,1,0
rmg_rxn_11111,RMG,[CH2]COC,[CH2]CCOC=O,7,0,3,False,7,1,0
rmg_rxn_11112,RMG,ON1CC1,[CH2]CO[CH2],5,1,2,False,7,0,0
rmg_rxn_11113,RMG,NN=O,[CH2]CO[CH2],3,2,2,False,4,1,0
rmg_rxn_11114,RMG,[CH2]CO[CH2],CCC=[N+](C)[O-],7,1,2,False,7,1,0
rmg_rxn_11115,RMG,[CH2]COC,[CH2]OCCC[O],7,0,3,False,8,0,0
rmg_rxn_11116,RMG,[CH2]COC,[CH2]OC[CH]CO,7,0,3,False,8,0,0
rmg_rxn_11117,RMG,[CH2]CO[CH2],[CH2]OCCCO,7,0,3,False,8,0,0
rmg_rxn_11118,RMG,[CH2]CO[CH2],[CH2]OCCCO,7,0,3,False,8,0,0
rmg_rxn_11119,RMG,[CH2]COC,[CH2]CCOC[O],7,0,3,False,8,0,0
rmg_rxn_11120,RMG,[CH2]CO[CH2],[CH2]CCOCO,7,0,3,False,8,0,0
rmg_rxn_11121,RMG,[CH2]CO[CH2],[CH2]CCOCO,7,0,3,False,8,0,0
rmg_rxn_11122,RMG,[O-][NH+]=CC,[CH2]CO[CH2],5,1,2,False,5,1,0
rmg_rxn_11123,RMG,[O-][NH+]=CC,[CH2]CO[CH2],5,1,2,False,5,1,0
rmg_rxn_11124,RMG,[O-][NH2+]C=C,[CH2]CO[CH2],5,1,2,False,5,1,0
rmg_rxn_11125,RMG,[CH2]COC,COC[CH]C[O],7,0,3,False,8,0,0
rmg_rxn_11126,RMG,[CH2]CO[CH2],COCCC[O],7,0,3,False,8,0,0
rmg_rxn_11127,RMG,[CH2]CO[CH2],COCCC[O],7,0,3,False,8,0,0
rmg_rxn_11128,RMG,[CH2]COC,C[CH]COC[O],7,0,3,False,8,0,0
rmg_rxn_11129,RMG,[CH2]CO[CH2],CCCOC[O],7,0,3,False,8,0,0
rmg_rxn_11130,RMG,[CH2]COC,[CH2]CCOC[O],7,0,3,False,8,0,0
rmg_rxn_11131,RMG,[CH2]CO[CH2],[NH-][NH+]=CCC,6,2,1,False,6,1,0
rmg_rxn_11132,RMG,[CH2]CS,[CH2]CO[CH2],5,0,1,False,5,0,0
rmg_rxn_11133,RMG,[O-][NH+]1CN1,[CH2]CO[CH2],4,2,2,False,7,0,0
rmg_rxn_11134,RMG,[OH],[CH2]COC,3,0,2,False,3,0,0
rmg_rxn_11135,RMG,N=O,[CH2]CO[CH2],3,1,2,False,3,1,0
rmg_rxn_11136,RMG,ONC=C,[CH2]CO[CH2],5,1,2,False,5,1,0
rmg_rxn_11137,RMG,[CH2]SC,[CH2]CO[CH2],5,0,1,False,5,0,0
rmg_rxn_11138,RMG,[CH2]CO[CH2],[N-]=[NH+]CCC,6,2,1,False,6,1,0
rmg_rxn_11139,RMG,[CH2]COC,[N-]=[NH+]C(=[C]C)C,7,2,1,False,6,2,0
rmg_rxn_11140,RMG,N[N]O,[CH2]CO[CH2],3,2,2,False,5,0,0
rmg_rxn_11141,RMG,CN=N,[CH2]CO[CH2],4,2,1,False,4,1,0
rmg_rxn_11142,RMG,CN=N,[CH2]CO[CH2],4,2,1,False,4,1,0
rmg_rxn_11143,RMG,C=N,[CH2]CO[CH2],4,1,1,False,3,1,0
rmg_rxn_11144,RMG,O1ON1,[CH2]CO[CH2],3,1,3,False,3,0,0
rmg_rxn_11145,RMG,C[CH]S,[CH2]CO[CH2],5,0,1,False,5,0,0
rmg_rxn_11146,RMG,ON=[N],[CH2]CO[CH2],3,2,2,False,4,1,0
