reaction,server,reactant1,reactant2,no_of_carbon,no_of_nitrogen,no_of_oxygen,aromatic_exist,no_of_sgbonds,no_of_dbbonds,no_of_tpbonds
rmg_rxn_823,Atlas,CCSCC,[C]1=CC=C[CH]C1,10,0,0,False,8,2,0
rmg_rxn_71,Atlas,CC[N]O[O],CC[NH],4,2,2,False,6,0,0
rmg_rxn_816,Atlas,CCCOCC,[C]1=CC=C[CH]C1,11,0,1,False,9,2,0
rmg_rxn_1243,Atlas,CC[N]O[O],[CH2]OCC,5,1,3,False,7,0,0
rmg_rxn_1278,Atlas,CCN=O,CC[CH]O[O],5,1,3,False,6,1,0
rmg_rxn_1111,Atlas,[CH2]CC[O],CCCOCC,8,0,2,False,8,0,0
rmg_rxn_1110,Atlas,[CH2]CC[O],CCCOCC,8,0,2,False,8,0,0
rmg_rxn_965,Atlas,[O-][NH+]([NH])C,CC[S],3,2,1,False,5,0,0
rmg_rxn_860,Atlas,S,[C]1=C[CH]CC=C1,6,0,0,False,4,2,0
rmg_rxn_850,Atlas,CCCC,[C]1=C[CH]CC=C1,10,0,0,False,7,2,0
rmg_rxn_1292,Atlas,CC[CH]O[O],CCCO,6,0,3,False,7,0,0
rmg_rxn_893,Atlas,[CH2]SCC,[CH]1C=CC=CC1,9,0,0,False,7,2,0
rmg_rxn_1280,Atlas,[O-][N+](=N)C,CC[CH]O[O],4,2,3,False,6,1,0
rmg_rxn_1293,Atlas,CC[CH]O[O],CCC[O],6,0,3,False,7,0,0
rmg_rxn_861,Atlas,CCSCC,[C]1=C[CH]CC=C1,10,0,0,False,8,2,0
rmg_rxn_1074,Atlas,[N-]=[NH2+],[O-][N+](=N)[CH2],1,4,1,False,2,2,0
rmg_rxn_1182,Atlas,ON=O,[CH2]SCC,3,1,2,False,4,1,0
rmg_rxn_851,Atlas,[CH2]CCC,[CH]1C=CC=CC1,10,0,0,False,7,2,0
rmg_rxn_825,Atlas,CCN=O,[C]1=CC=C[CH]C1,8,1,1,False,6,3,0
rmg_rxn_1289,Atlas,CCS,CC[CH]O[O],5,0,2,False,6,0,0
rmg_rxn_1077,Atlas,[N-]=[NH2+],CC[N]O[O],2,3,2,False,4,1,0
rmg_rxn_1179,Atlas,[O-][N+]=O,CC#CC,4,1,2,False,3,1,1
rmg_rxn_888,Atlas,[O-][NH+]=N,[C]1=CC=C[CH]C1,6,2,1,False,5,3,0
rmg_rxn_882,Atlas,CSCC,[C]1=C[CH]CC=C1,9,0,0,False,7,2,0
rmg_rxn_1282,Atlas,CC[CH]O[O],CC#CC,7,0,2,False,6,0,1
rmg_rxn_1311,Atlas,[O-][NH+]([NH])C,CC[CH]O[O],4,2,3,False,7,0,0
rmg_rxn_518,Atlas,CC[N]O[O],CCC,5,1,2,False,6,0,0
rmg_rxn_872,Atlas,CCS,[C]1=C[CH]CC=C1,8,0,0,False,6,2,0
rmg_rxn_1310,Atlas,[NH-][N+](=C)O,CC[CH]O[O],4,2,3,False,6,1,0
rmg_rxn_1297,Atlas,[O-][NH+]CC,CC[CH]O[O],5,1,3,False,7,0,0
rmg_rxn_1307,Atlas,[O-][NH+]=N,CC[CH]O[O],3,2,3,False,5,1,0
rmg_rxn_864,Atlas,[CH2]CN=O,[CH]1C=CC=CC1,8,1,1,False,6,3,0
rmg_rxn_881,Atlas,[CH2]CC,[CH]1C=CC=CC1,9,0,0,False,6,2,0
